DATAFLOW,LAST UPDATE,freq,hhtyp,indic_il,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,European Union - 28 countries (2013-2020),2019,16319,e,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Finland,2015,17153,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Finland,2016,17668,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Finland,2017,17978,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Finland,2018,17945,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Finland,2019,18317,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Finland,2020,18778,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Finland,2021,19082,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Finland,2022,19684,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Finland,2023,20678,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Finland,2024,22023,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,France,2015,19662,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,France,2016,20180,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,France,2017,20543,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,France,2018,20612,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,France,2019,20286,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,France,2020,19651,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,France,2021,19562,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,France,2022,20146,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,France,2023,21541,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,France,2024,22634,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Croatia,2015,3982,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Croatia,2016,4088,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Croatia,2017,3982,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Croatia,2018,4300,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Croatia,2019,4725,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Croatia,2020,4937,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Croatia,2021,5049,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Croatia,2022,5415,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Croatia,2023,5870,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Croatia,2024,7200,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Hungary,2015,4122,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Hungary,2016,4265,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Hungary,2017,4383,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Hungary,2018,4590,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Hungary,2019,4755,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Hungary,2020,5163,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Hungary,2021,5453,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Hungary,2022,5606,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Hungary,2023,5903,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Hungary,2024,7334,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Ireland,2015,14562,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Ireland,2016,14713,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Ireland,2017,15821,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Ireland,2018,16807,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Ireland,2019,18960,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Ireland,2020,20521,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Ireland,2021,20483,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Ireland,2022,20644,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Ireland,2023,23112,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Ireland,2024,25000,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Iceland,2015,18962,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Iceland,2016,22472,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Iceland,2017,26955,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Iceland,2018,32513,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Iceland,2019,30973,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Iceland,2020,30874,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Italy,2015,15434,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Italy,2016,15828,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Italy,2017,15958,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Italy,2018,16322,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Italy,2019,16375,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Italy,2020,16519,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Italy,2021,16861,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Italy,2022,17392,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Italy,2023,18552,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Italy,2024,19239,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Lithuania,2015,3438,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Lithuania,2016,3680,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Lithuania,2017,3793,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Lithuania,2018,4116,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Lithuania,2019,4814,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Lithuania,2020,5451,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Lithuania,2021,6281,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Lithuania,2022,6901,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Lithuania,2023,8142,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Lithuania,2024,9056,p,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Luxembourg,2015,33746,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Luxembourg,2016,33260,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Luxembourg,2017,34992,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Luxembourg,2018,34198,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Luxembourg,2019,35978,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Luxembourg,2020,38551,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Luxembourg,2021,44547,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Luxembourg,2022,44482,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Luxembourg,2023,47961,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Luxembourg,2024,51079,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Latvia,2015,3465,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Latvia,2016,3541,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Latvia,2017,3675,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Latvia,2018,4174,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Latvia,2019,4670,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Latvia,2020,5376,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Latvia,2021,5338,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Latvia,2022,6443,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Latvia,2023,6910,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Latvia,2024,8100,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Montenegro,2015,3060,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Montenegro,2016,3365,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Montenegro,2017,3480,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Montenegro,2018,3766,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Montenegro,2019,3960,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Montenegro,2020,4068,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Montenegro,2021,4000,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Montenegro,2022,4520,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,North Macedonia,2015,1942,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,North Macedonia,2016,2107,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,North Macedonia,2017,2324,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,North Macedonia,2018,2326,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,North Macedonia,2019,2515,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,North Macedonia,2020,2775,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Malta,2015,10438,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Malta,2016,10707,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Malta,2017,11237,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Malta,2018,11567,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Malta,2019,11572,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Malta,2020,12403,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Malta,2021,13036,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Malta,2022,13326,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Malta,2023,14728,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Malta,2024,14894,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Netherlands,2015,17796,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Netherlands,2016,18436,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Netherlands,2017,18697,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Netherlands,2018,19235,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Netherlands,2019,19788,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Netherlands,2020,20604,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Netherlands,2021,20354,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Netherlands,2022,21330,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Netherlands,2023,23072,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Netherlands,2024,25530,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Norway,2015,33182,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Norway,2016,31535,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Norway,2017,30755,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Norway,2018,30731,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Norway,2019,31099,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Norway,2020,31396,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Norway,2021,28905,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Norway,2022,31876,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Norway,2023,33560,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Norway,2024,32933,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Poland,2015,4687,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Poland,2016,4827,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Poland,2017,4790,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Poland,2018,5074,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Poland,2019,5315,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Poland,2020,5858,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Poland,2021,6133,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Poland,2022,6820,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Poland,2023,7453,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Poland,2024,9183,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Portugal,2015,7200,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Portugal,2016,7250,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Portugal,2017,7655,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Portugal,2018,7840,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Portugal,2019,8400,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Portugal,2020,9260,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Portugal,2021,9800,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Portugal,2022,10360,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Portugal,2023,10430,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Portugal,2024,10586,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Romania,2015,1951,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Romania,2016,2077,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Romania,2017,2349,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person,Median equivalised net income,Euro,Romania,2018,2708,,
